Latitude,Longitude,vCPUs,Memory,GPUs,Privacy_Metric,Run_Cost
-37.80968099725239,144.96490080657676,0.1,0.1,0.1,0,2
-37.80880856962298,144.96952909312895,0.1,0.1,0.1,0,2
-37.811816860735554,144.96595769104763,0.1,0.1,0.1,0,2
-37.81348881716523,144.95566117522785,0.1,0.1,0.1,0,1
-37.8166,144.96,0.1,0.1,0.1,0,2
-37.8145467629932,144.9699360745648,0.1,0.1,0.1,0,2
-37.8152864302384,144.9641341370741,0.1,0.1,0.1,0,2
-37.81825091272616,144.96399518136556,0.1,0.1,0.1,0,1
-37.81306036575589,144.96324012470262,0.1,0.1,0.1,0,1
-37.810257962587,144.9667998721689,0.1,0.1,0.1,0,1
-37.818900900539525,144.9586280001468,0.1,0.1,0.1,0,1
-37.80993804032119,144.97135904336704,0.1,0.1,0.1,0,2
-37.81252091507755,144.96702535984042,0.1,0.1,0.1,0,1
-37.81651767079479,144.9578494586255,0.1,0.1,0.1,0,1
-37.81682910055517,144.95317971841402,0.1,0.1,0.1,0,1
-37.8107,144.97,0.1,0.1,0.1,0,1
-37.81908758534507,144.96100206656635,0.1,0.1,0.1,0,1
-37.809805686087145,144.9646640751595,0.1,0.1,0.1,0,2
-37.81482419629698,144.9590921710678,0.1,0.1,0.1,0,1
-37.81409721064474,144.9533535361442,0.1,0.1,0.1,0,1
-37.813977266529456,144.97171840011535,0.1,0.1,0.1,0,1
-37.81109897650134,144.97178308558796,0.1,0.1,0.1,0,1
-37.8084815855452,144.96922329951929,0.1,0.1,0.1,0,1
-37.814213149684505,144.97255480492953,0.1,0.1,0.1,0,2
-37.81222069810452,144.96437370965913,0.1,0.1,0.1,0,1
-37.816280394970505,144.96378871701515,0.1,0.1,0.1,0,2
-37.81216537491366,144.9688987475906,0.1,0.1,0.1,0,2
-37.8116856143387,144.9580144774491,0.1,0.1,0.1,0,2
-37.8132054777891,144.96427456889464,0.1,0.1,0.1,0,2
-37.81314629005714,144.9574961507843,0.1,0.1,0.1,0,2
-37.80902400853159,144.96557468220877,0.1,0.1,0.1,0,2
-37.81412537643972,144.96729400585616,0.1,0.1,0.1,0,2
-37.81436393482478,144.95750921965066,0.1,0.1,0.1,0,1
-37.81630682011103,144.95641119221884,0.1,0.1,0.1,0,1
-37.81029804266297,144.96133223367696,0.1,0.1,0.1,0,2
-37.81480448771636,144.96882185863757,0.1,0.1,0.1,0,2
-37.809902127470686,144.96810099303875,0.1,0.1,0.1,0,2
-37.811,144.96200000000002,0.1,0.1,0.1,0,1
-37.81406625076277,144.96573923578725,0.1,0.1,0.1,0,1
-37.81996347783519,144.95744560512327,0.1,0.1,0.1,0,1
-37.81033457137045,144.9649190944476,0.1,0.1,0.1,0,1
-37.81258634222041,144.9734678030357,0.1,0.1,0.1,0,1
-37.81197933196855,144.95906218110832,0.1,0.1,0.1,0,2
-37.815257683268165,144.96328673055496,0.1,0.1,0.1,0,1
-37.81539865932735,144.95301094795096,0.1,0.1,0.1,0,2
-37.82017691265291,144.95740484462132,0.1,0.1,0.1,0,2
-37.81837543081267,144.95994453000944,0.1,0.1,0.1,0,2
-37.816386334231176,144.95557065081428,0.1,0.1,0.1,0,1
-37.81326545858944,144.95816658874077,0.1,0.1,0.1,0,1
-37.81375705725539,144.96214187579793,0.1,0.1,0.1,0,2
-37.81259143478338,144.95635642577284,0.1,0.1,0.1,0,1
-37.81485342424815,144.96824700064724,0.1,0.1,0.1,0,1
-37.81274762373652,144.96714644136668,0.1,0.1,0.1,0,2
-37.80825279906561,144.9706854440985,0.1,0.1,0.1,0,1
-37.81674483043149,144.96765295707584,0.1,0.1,0.1,0,1
-37.8159,144.965,0.1,0.1,0.1,0,1
-37.81327323101555,144.96186725576834,0.1,0.1,0.1,0,2
-37.81675310107124,144.9596168293672,0.1,0.1,0.1,0,1
-37.81169825504853,144.95957490407508,0.1,0.1,0.1,0,1
-37.8160886507667,144.95539946949245,0.1,0.1,0.1,0,1
-37.81466674264013,144.97261173803332,0.1,0.1,0.1,0,2
-37.8181,144.96200000000002,0.1,0.1,0.1,0,1
-37.81154075850383,144.96585673548242,0.1,0.1,0.1,0,2
-37.81121627129232,144.96748859640425,0.1,0.1,0.1,0,2
-37.81522939946645,144.97417149642425,0.1,0.1,0.1,0,1
-37.813537191550495,144.9593473823198,0.1,0.1,0.1,0,1
-37.8120804784318,144.9609979136708,0.1,0.1,0.1,0,2
-37.812054365871305,144.96834784554542,0.1,0.1,0.1,0,2
-37.81541757199296,144.95859541280873,0.1,0.1,0.1,0,1
-37.81293684232982,144.95557645445143,0.1,0.1,0.1,0,2
-37.81663167481398,144.96223902575954,0.1,0.1,0.1,0,1
-37.81426711070949,144.97149202425325,0.1,0.1,0.1,0,2
-37.813518883697135,144.96334013929382,0.1,0.1,0.1,0,2
-37.81178301965595,144.96671147838475,0.1,0.1,0.1,0,1
-37.81458214424589,144.97345286977617,0.1,0.1,0.1,0,2
-37.81135906989302,144.96053281803117,0.1,0.1,0.1,0,1
-37.81186848154263,144.96419403063,0.1,0.1,0.1,0,1
-37.819105745355714,144.95619359323547,0.1,0.1,0.1,0,2
-37.814672990243146,144.9530887225535,0.1,0.1,0.1,0,2
-37.81281411263916,144.95513259923962,0.1,0.1,0.1,0,1
-37.81973403694902,144.95592916173024,0.1,0.1,0.1,0,1
-37.81075890638503,144.9689206715875,0.1,0.1,0.1,0,1
-37.81443012946923,144.96195407391252,0.1,0.1,0.1,0,2
-37.809593107581065,144.96477788047633,0.1,0.1,0.1,0,2
-37.81983154345132,144.95888774653054,0.1,0.1,0.1,0,1
-37.81287649591968,144.9604625421083,0.1,0.1,0.1,0,1
-37.81182421039964,144.95841478540115,0.1,0.1,0.1,0,1
-37.81347092246059,144.95994777219792,0.1,0.1,0.1,0,1
-37.810496584674645,144.9637755861393,0.1,0.1,0.1,0,2
-37.81334168439914,144.9616772556829,0.1,0.1,0.1,0,1
-37.81528664383564,144.96523828809867,0.1,0.1,0.1,0,1
-37.81645922599621,144.96297766229824,0.1,0.1,0.1,0,2
-37.81618291900851,144.97057592397968,0.1,0.1,0.1,0,2
-37.81791077970484,144.95532225195794,0.1,0.1,0.1,0,2
-37.81085155677669,144.96269452039758,0.1,0.1,0.1,0,2
-37.812382939078326,144.95746625545692,0.1,0.1,0.1,0,2
-37.81324916476577,144.96440186451383,0.1,0.1,0.1,0,2
-37.81289630903463,144.95354480754017,0.1,0.1,0.1,0,2
-37.812547511108754,144.96189324901582,0.1,0.1,0.1,0,2
-37.8136367706446,144.9582849049113,0.1,0.1,0.1,0,1
-37.81728263882671,144.96713436323188,0.1,0.1,0.1,0,2
-37.81455721087361,144.9575960635098,0.1,0.1,0.1,0,1
-37.81439994710512,144.95655578273596,0.1,0.1,0.1,0,2
-37.81483902285392,144.9743251952827,0.1,0.1,0.1,0,1
-37.81090134847583,144.97083829537684,0.1,0.1,0.1,0,2
-37.81274588359618,144.96763026495995,0.1,0.1,0.1,0,2
-37.81154198547382,144.96852529382062,0.1,0.1,0.1,0,1
-37.8108422073716,144.97098678434833,0.1,0.1,0.1,0,2
-37.81522495737337,144.96778878141035,0.1,0.1,0.1,0,2
-37.82044882768721,144.95619496531287,0.1,0.1,0.1,0,1
-37.81642414463368,144.96917454138085,0.1,0.1,0.1,0,1
-37.81568996740011,144.9712713822771,0.1,0.1,0.1,0,2
-37.81933036664703,144.9594005251438,0.1,0.1,0.1,0,2
-37.81350487078126,144.96024834128988,0.1,0.1,0.1,0,2
-37.81738394231223,144.9646042477295,0.1,0.1,0.1,0,2
-37.81772555169032,144.96265402820097,0.1,0.1,0.1,0,1
-37.816290037629805,144.96898179761277,0.1,0.1,0.1,0,2
-37.81417219147203,144.97047772648278,0.1,0.1,0.1,0,1
-37.80885551084761,144.97061786780623,0.1,0.1,0.1,0,2
-37.81729305733036,144.95938149470518,0.1,0.1,0.1,0,1
-37.81317424432962,144.96652507099031,0.1,0.1,0.1,0,1
-37.81908753228209,144.95953792119127,0.1,0.1,0.1,0,2
-37.81627170092491,144.9572106992915,0.1,0.1,0.1,0,1
-37.82010128995928,144.95804601668203,0.1,0.1,0.1,0,1
-37.8168,144.966,0.1,0.1,0.1,0,1
-37.8133143744886,144.95908722621655,0.1,0.1,0.1,0,2
-37.80798242449037,144.969873313486,0.1,0.1,0.1,0,1
-37.8138390998007,144.95239010799995,0.1,0.1,0.1,0,1
-37.81232343117869,144.96608685995218,0.1,0.1,0.1,0,1
-37.81352847713086,144.97136973114934,0.1,0.1,0.1,0,1
-37.816119523034594,144.953749279346,0.1,0.1,0.1,0,1
-37.814131096408815,144.96910635226857,0.1,0.1,0.1,0,1
-37.81786587307664,144.958280030626,0.1,0.1,0.1,0,1
-37.81435454061904,144.97205913513736,0.1,0.1,0.1,0,2
-37.81199059159656,144.9681455162408,0.1,0.1,0.1,0,1
-37.811556380196215,144.96826730898175,0.1,0.1,0.1,0,1
-37.81449007337355,144.97349045524442,0.1,0.1,0.1,0,1
-37.808185081050425,144.96882979924314,0.1,0.1,0.1,0,2
-37.81202046123142,144.95725616283704,0.1,0.1,0.1,0,1
-37.816230410719946,144.97021875044086,0.1,0.1,0.1,0,2
-37.81912295397755,144.9579225450005,0.1,0.1,0.1,0,1
-37.80941253709154,144.96648550093033,0.1,0.1,0.1,0,1
-37.81537498261528,144.95896297325325,0.1,0.1,0.1,0,1
-37.80951291204747,144.97079351296873,0.1,0.1,0.1,0,1
-37.8170281480469,144.96790173558807,0.1,0.1,0.1,0,2
-37.81461648490758,144.9548871356384,0.1,0.1,0.1,0,2
-37.80982733496957,144.9636740879879,0.1,0.1,0.1,0,1
-37.81271233786912,144.9658970637849,0.1,0.1,0.1,0,1
-37.81528710711876,144.9685951525695,0.1,0.1,0.1,0,2
-37.81691734146069,144.96779004853946,0.1,0.1,0.1,0,2
-37.8137406288056,144.971231234768,0.1,0.1,0.1,0,1
-37.80874787817812,144.96760240861346,0.1,0.1,0.1,0,2
-37.81088775669302,144.97244072832032,0.1,0.1,0.1,0,1
-37.813117428576646,144.96209560429108,0.1,0.1,0.1,0,2
-37.81285578617933,144.96892994290334,0.1,0.1,0.1,0,2
-37.81895932547799,144.9619127943761,0.1,0.1,0.1,0,2
-37.81444765166,144.9698160443748,0.1,0.1,0.1,0,1
-37.8184,144.957,0.1,0.1,0.1,0,1
-37.81784483668352,144.96030664873885,0.1,0.1,0.1,0,1
-37.81483451258078,144.9662333365522,0.1,0.1,0.1,0,1
-37.81574320441971,144.9711744070232,0.1,0.1,0.1,0,1
-37.81257377737667,144.96331575421482,0.1,0.1,0.1,0,1
-37.81019174047584,144.96780129489883,0.1,0.1,0.1,0,2
-37.81379186195012,144.95293284289855,0.1,0.1,0.1,0,2
-37.816153437591225,144.95860130850716,0.1,0.1,0.1,0,1
-37.81273972175276,144.952882226261,0.1,0.1,0.1,0,1
-37.81181109495874,144.96230009051928,0.1,0.1,0.1,0,1
-37.81353176062162,144.96720817780312,0.1,0.1,0.1,0,2
-37.81355538862,144.97008406147967,0.1,0.1,0.1,0,1
-37.81687663407243,144.96127436541195,0.1,0.1,0.1,0,1
-37.81114228007089,144.95934559857707,0.1,0.1,0.1,0,2
-37.81621670046701,144.95815561712843,0.1,0.1,0.1,0,2
-37.812547812629816,144.95426365588656,0.1,0.1,0.1,0,1
-37.8133,144.971,0.1,0.1,0.1,0,1
-37.81171275190575,144.96281264417752,0.1,0.1,0.1,0,1
-37.81656180008856,144.95625053884436,0.1,0.1,0.1,0,2
-37.811644514221854,144.9727080245814,0.1,0.1,0.1,0,2
-37.814032668761,144.95717125059025,0.1,0.1,0.1,0,1
-37.81331375969952,144.9637916110779,0.1,0.1,0.1,0,1
-37.81803490680971,144.96303681392754,0.1,0.1,0.1,0,1
-37.8152,144.964,0.1,0.1,0.1,0,2
-37.81476756931713,144.9707839680888,0.1,0.1,0.1,0,1
-37.81314286984162,144.9593894219386,0.1,0.1,0.1,0,1
-37.8128806635262,144.97161843685066,0.1,0.1,0.1,0,1
-37.814759545748686,144.95560851795048,0.1,0.1,0.1,0,2
-37.81604212447837,144.96726333566727,0.1,0.1,0.1,0,2
-37.81561862138442,144.96379608077206,0.1,0.1,0.1,0,2
-37.81765277462591,144.96424819036878,0.1,0.1,0.1,0,1
-37.81385664407683,144.96620004765526,0.1,0.1,0.1,0,1
-37.81419126509076,144.96557093027252,0.1,0.1,0.1,0,1
-37.81115640402746,144.96558085182411,0.1,0.1,0.1,0,2
-37.811350712294285,144.9728868307254,0.1,0.1,0.1,0,2
-37.80838852843238,144.96963746172372,0.1,0.1,0.1,0,1
-37.81404790267226,144.95480163168148,0.1,0.1,0.1,0,1
-37.81590448765927,144.95706994380066,0.1,0.1,0.1,0,2
-37.81440947461544,144.96348189138456,0.1,0.1,0.1,0,1
-37.81135966988801,144.9694888683082,0.1,0.1,0.1,0,1
-37.81611794051344,144.96203707912088,0.1,0.1,0.1,0,1
-37.81149947242551,144.97247494463062,0.1,0.1,0.1,0,1
-37.81158277396241,144.96650987329923,0.1,0.1,0.1,0,2
-37.81432131877399,144.95371036970647,0.1,0.1,0.1,0,2
-37.81127463888996,144.96522109585135,0.1,0.1,0.1,0,1
-37.8108212889387,144.96191451032024,0.1,0.1,0.1,0,1
-37.80865190365292,144.9702235670696,0.1,0.1,0.1,0,2
-37.8136805403737,144.96323751248406,0.1,0.1,0.1,0,2
-37.81501262897454,144.97355387905932,0.1,0.1,0.1,0,2
-37.81921259943624,144.95884368676252,0.1,0.1,0.1,0,2
-37.81547928637566,144.96803312309953,0.1,0.1,0.1,0,2
-37.81000659586008,144.97168136263022,0.1,0.1,0.1,0,1
-37.81199010074941,144.9686460077253,0.1,0.1,0.1,0,1
-37.8172221442608,144.9577162950419,0.1,0.1,0.1,0,2
-37.81577880925649,144.95310470650944,0.1,0.1,0.1,0,2
-37.815867196207385,144.96238557366524,0.1,0.1,0.1,0,2
-37.81791146880599,144.95461213257423,0.1,0.1,0.1,0,2
-37.8101,144.964,0.1,0.1,0.1,0,1
-37.81125272426926,144.9728853867948,0.1,0.1,0.1,0,2
-37.809440855902885,144.96579386177424,0.1,0.1,0.1,0,2
-37.81473955028226,144.9738390775808,0.1,0.1,0.1,0,2
-37.81352446673052,144.9623280952206,0.1,0.1,0.1,0,2
-37.81694573173818,144.95374068899434,0.1,0.1,0.1,0,2
-37.81621536789628,144.97055624568273,0.1,0.1,0.1,0,2
-37.815441302388855,144.96956301760218,0.1,0.1,0.1,0,2
-37.81914038383534,144.96171086458585,0.1,0.1,0.1,0,1
-37.818780857534215,144.95482844412578,0.1,0.1,0.1,0,1
-37.81384955880105,144.96601166055652,0.1,0.1,0.1,0,1
-37.81724318033767,144.96662461478016,0.1,0.1,0.1,0,2
-37.817476565010246,144.9598783965905,0.1,0.1,0.1,0,2
-37.81534886630232,144.9556453135798,0.1,0.1,0.1,0,2
-37.80783692839932,144.9696028232089,0.1,0.1,0.1,0,1
-37.81129975121205,144.9670826186449,0.1,0.1,0.1,0,1
-37.81886027870439,144.95793882754916,0.1,0.1,0.1,0,2
-37.81997781165592,144.9581686514683,0.1,0.1,0.1,0,2
-37.814371071528114,144.95446002540044,0.1,0.1,0.1,0,1
-37.81428920364628,144.96653534491546,0.1,0.1,0.1,0,1
-37.80881047016413,144.97172926264506,0.1,0.1,0.1,0,1
-37.814119263241786,144.95551701228388,0.1,0.1,0.1,0,2
-37.81524556182576,144.963227094335,0.1,0.1,0.1,0,1
-37.81582459287094,144.96954716096525,0.1,0.1,0.1,0,2
-37.81046607530189,144.96945594818243,0.1,0.1,0.1,0,2
-37.81481897136585,144.97016428488644,0.1,0.1,0.1,0,2
-37.81311523368245,144.95781905443198,0.1,0.1,0.1,0,1
-37.81045768456327,144.9625295838502,0.1,0.1,0.1,0,2
-37.81103245503518,144.9623523693049,0.1,0.1,0.1,0,2
-37.81588320758718,144.9645825733778,0.1,0.1,0.1,0,2
-37.81421855006133,144.97360568751282,0.1,0.1,0.1,0,1
-37.81167653350828,144.9715325923741,0.1,0.1,0.1,0,2
-37.81179911364542,144.9571406921944,0.1,0.1,0.1,0,1
-37.810637879723856,144.96541787307268,0.1,0.1,0.1,0,1
-37.81440389502927,144.971109286962,0.1,0.1,0.1,0,1
-37.81428538480039,144.9518470038533,0.1,0.1,0.1,0,1
-37.81059298199641,144.96671898243974,0.1,0.1,0.1,0,1
-37.81317272839795,144.9606584837663,0.1,0.1,0.1,0,2
-37.81400919522174,144.9580249332615,0.1,0.1,0.1,0,2
-37.81344743375288,144.96346722524189,0.1,0.1,0.1,0,2
-37.817451115521614,144.9588711065753,0.1,0.1,0.1,0,1
-37.81814244633334,144.9581639306777,0.1,0.1,0.1,0,1
-37.81323634683883,144.95354370119622,0.1,0.1,0.1,0,2
-37.80891341512736,144.9715395984184,0.1,0.1,0.1,0,1
-37.814819144442346,144.96200902852058,0.1,0.1,0.1,0,2
-37.81227447105579,144.9612947755408,0.1,0.1,0.1,0,2
-37.8135,144.96,0.1,0.1,0.1,0,1
-37.811656904642966,144.97067595831854,0.1,0.1,0.1,0,1
-37.81561692633396,144.97314675667062,0.1,0.1,0.1,0,1
-37.81043826108077,144.96885786203015,0.1,0.1,0.1,0,1
-37.81021569642842,144.9668032590873,0.1,0.1,0.1,0,2
-37.81550330299464,144.96047066702636,0.1,0.1,0.1,0,2
-37.81997451840002,144.95661252995916,0.1,0.1,0.1,0,1
-37.812589777704645,144.96814624634413,0.1,0.1,0.1,0,2
-37.816557163983504,144.9643427499644,0.1,0.1,0.1,0,1
-37.8120817994585,144.962989391731,0.1,0.1,0.1,0,2
-37.813810763664506,144.95657678934913,0.1,0.1,0.1,0,2
-37.814890268432,144.97053680672104,0.1,0.1,0.1,0,2
-37.816183012518216,144.97085062032738,0.1,0.1,0.1,0,1
-37.80810678763893,144.97074382018758,0.1,0.1,0.1,0,2
-37.814835927706085,144.9584096028147,0.1,0.1,0.1,0,1
-37.81461861220567,144.97343295735507,0.1,0.1,0.1,0,2
-37.81463161542906,144.96413417361865,0.1,0.1,0.1,0,1
-37.81681285338274,144.9573581197596,0.1,0.1,0.1,0,2
-37.81085875696256,144.9644003255746,0.1,0.1,0.1,0,2
-37.81108939575136,144.96876218316726,0.1,0.1,0.1,0,2
-37.81740266593873,144.9597855745953,0.1,0.1,0.1,0,2
-37.812140762033074,144.97324690424108,0.1,0.1,0.1,0,1
-37.816301018725504,144.9708487314009,0.1,0.1,0.1,0,2
-37.81367468262452,144.95661080628724,0.1,0.1,0.1,0,1
-37.81611136051301,144.95479533137745,0.1,0.1,0.1,0,1
-37.81239480553816,144.97024724092674,0.1,0.1,0.1,0,2
-37.81515731426092,144.95785621972334,0.1,0.1,0.1,0,2
-37.81417300672182,144.95793774067474,0.1,0.1,0.1,0,2
-37.81472201890932,144.95452128038045,0.1,0.1,0.1,0,2
-37.81338034439775,144.96053722029413,0.1,0.1,0.1,0,1
-37.81336896440645,144.95174470517404,0.1,0.1,0.1,0,2
-37.81154450291746,144.97148903097352,0.1,0.1,0.1,0,2
-37.8184940866431,144.95855374685797,0.1,0.1,0.1,0,2
-37.81531841063376,144.96186341876526,0.1,0.1,0.1,0,1
-37.8142217635333,144.9625897002078,0.1,0.1,0.1,0,2
-37.81447820197992,144.96960976200498,0.1,0.1,0.1,0,2
-37.81674918637884,144.95795606379693,0.1,0.1,0.1,0,1
-37.8121,144.961,0.1,0.1,0.1,0,1
-37.81027679372299,144.96639097656785,0.1,0.1,0.1,0,1
-37.80816647203957,144.97120633044213,0.1,0.1,0.1,0,1
-37.81469469466105,144.95622672386392,0.1,0.1,0.1,0,1
-37.81249783617628,144.96519126511356,0.1,0.1,0.1,0,2
-37.816675748238886,144.96949693879816,0.1,0.1,0.1,0,1
-37.81425978185288,144.95363095028725,0.1,0.1,0.1,0,1
-37.814186723943735,144.95967691836125,0.1,0.1,0.1,0,2
-37.81357042277603,144.96675692650626,0.1,0.1,0.1,0,1
-37.81215489196026,144.97088963682535,0.1,0.1,0.1,0,2
-37.81630100462618,144.97058074893997,0.1,0.1,0.1,0,2
-37.81501011253928,144.95234718600224,0.1,0.1,0.1,0,1
-37.80901431711922,144.96925355989086,0.1,0.1,0.1,0,1
-37.81461122582694,144.96128670201054,0.1,0.1,0.1,0,2
-37.81437502879732,144.97238280254513,0.1,0.1,0.1,0,1
-37.81624162707906,144.96995202920704,0.1,0.1,0.1,0,2
-37.811271418837066,144.96871525235227,0.1,0.1,0.1,0,1
-37.81134247296628,144.96495831341414,0.1,0.1,0.1,0,2
-37.8204398548144,144.95500852833234,0.1,0.1,0.1,0,2
-37.81266601668096,144.9538386536796,0.1,0.1,0.1,0,1
-37.812716227290586,144.96291528723984,0.1,0.1,0.1,0,1
-37.81312715773686,144.95393454189434,0.1,0.1,0.1,0,1
-37.81504509801087,144.95263639085562,0.1,0.1,0.1,0,2
-37.8096390583809,144.96812422481506,0.1,0.1,0.1,0,1
-37.815904623967576,144.95718619294487,0.1,0.1,0.1,0,2
-37.81703852414898,144.96359047140552,0.1,0.1,0.1,0,2
-37.8098786627274,144.9681843631707,0.1,0.1,0.1,0,1
-37.81490263665382,144.96082448218357,0.1,0.1,0.1,0,1
-37.816010874175255,144.96825556283508,0.1,0.1,0.1,0,2
-37.815517955620656,144.96013801570805,0.1,0.1,0.1,0,1
-37.81921037056402,144.9593446495422,0.1,0.1,0.1,0,2
-37.81498903709112,144.97231237772448,0.1,0.1,0.1,0,2
-37.81106191959916,144.95903404699135,0.1,0.1,0.1,0,1
-37.80786097689496,144.97146913038335,0.1,0.1,0.1,0,2
-37.81766049715269,144.9549437369783,0.1,0.1,0.1,0,2
-37.814322926593455,144.9612490660424,0.1,0.1,0.1,0,1
-37.8120611658746,144.9655674831095,0.1,0.1,0.1,0,1
-37.81271750210336,144.9638630792279,0.1,0.1,0.1,0,1
-37.811158005112375,144.95985288113403,0.1,0.1,0.1,0,1
-37.81593405842933,144.95586648320693,0.1,0.1,0.1,0,1
-37.8158,144.966,0.1,0.1,0.1,0,1
-37.81384928231356,144.9540861848685,0.1,0.1,0.1,0,1
-37.81464079947871,144.96269651118226,0.1,0.1,0.1,0,2
-37.81547858104656,144.9671156946707,0.1,0.1,0.1,0,2
-37.812438897185466,144.96346280181018,0.1,0.1,0.1,0,2
-37.8140399457538,144.9606399137279,0.1,0.1,0.1,0,2
-37.81301959330935,144.96541402013167,0.1,0.1,0.1,0,1
-37.81370195763928,144.96844806930676,0.1,0.1,0.1,0,2
-37.81632873061767,144.96259080444997,0.1,0.1,0.1,0,1
-37.815351341172914,144.95702925721034,0.1,0.1,0.1,0,2
-37.8195879406845,144.9585355782562,0.1,0.1,0.1,0,1
-37.8196342567591,144.95612824400473,0.1,0.1,0.1,0,1
-37.8153456459133,144.9558502977816,0.1,0.1,0.1,0,2
-37.81377023034795,144.95254711810475,0.1,0.1,0.1,0,1
-37.80923502433308,144.9657178443968,0.1,0.1,0.1,0,2
-37.819656861096185,144.95887997801702,0.1,0.1,0.1,0,2
-37.81548856919133,144.96848714533436,0.1,0.1,0.1,0,2
-37.813543057476245,144.9623244684735,0.1,0.1,0.1,0,1
-37.81900437818667,144.96167924728164,0.1,0.1,0.1,0,1
-37.80868213242965,144.96844067348354,0.1,0.1,0.1,0,1
-37.813241163753,144.95980598306045,0.1,0.1,0.1,0,1
-37.81278984180577,144.9661797850664,0.1,0.1,0.1,0,1
-37.813642818130525,144.96611420224207,0.1,0.1,0.1,0,2
-37.81311067650938,144.9713521654751,0.1,0.1,0.1,0,1
-37.813042678322624,144.96471462075718,0.1,0.1,0.1,0,1
-37.8124500924369,144.963483880141,0.1,0.1,0.1,0,2
-37.812290643778006,144.95879445501345,0.1,0.1,0.1,0,1
-37.81001046687629,144.96435359130575,0.1,0.1,0.1,0,1
-37.81740477069574,144.95749898256287,0.1,0.1,0.1,0,2
-37.815548835353816,144.9671670687867,0.1,0.1,0.1,0,1
-37.81769097578472,144.96012022433183,0.1,0.1,0.1,0,1
-37.81536108902823,144.95896502470757,0.1,0.1,0.1,0,2
-37.812349660479214,144.97086089708452,0.1,0.1,0.1,0,2
-37.81421767864278,144.9567189672487,0.1,0.1,0.1,0,1
-37.81453452796264,144.97394830470472,0.1,0.1,0.1,0,1
-37.811682485731474,144.97184413855726,0.1,0.1,0.1,0,2
-37.8127,144.968,0.1,0.1,0.1,0,2
-37.81544308275196,144.9670194145344,0.1,0.1,0.1,0,2
-37.81389793039926,144.9706752278784,0.1,0.1,0.1,0,2
-37.81692676714783,144.96148804822712,0.1,0.1,0.1,0,2
-37.81580622214668,144.96322714752327,0.1,0.1,0.1,0,2
-37.8140829817326,144.95687052415803,0.1,0.1,0.1,0,2
-37.81352340341141,144.96135299531082,0.1,0.1,0.1,0,2
-37.813404401518845,144.9658854190708,0.1,0.1,0.1,0,1
-37.81034596428145,144.96425358868072,0.1,0.1,0.1,0,1
-37.81492973430791,144.9609000769317,0.1,0.1,0.1,0,1
-37.813493506659455,144.9703382187514,0.1,0.1,0.1,0,2
-37.8182,144.957,0.1,0.1,0.1,0,2
-37.81994558344002,144.95477676397226,0.1,0.1,0.1,0,1
-37.80986030130976,144.96877784772568,0.1,0.1,0.1,0,2
-37.81304938014091,144.95779474036004,0.1,0.1,0.1,0,2
-37.8155770405011,144.96344128469474,0.1,0.1,0.1,0,1
-37.80837218160124,144.9691999857174,0.1,0.1,0.1,0,2
-37.80958828161427,144.968572783555,0.1,0.1,0.1,0,1
-37.8154,144.963,0.1,0.1,0.1,0,2
